valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,id,instrumentalness,key,liveness,loudness,mode,name,popularity,release_date,speechiness,tempo
0.259,1959,0.378,['Duke Ellington'],0.501,236133,0.01,0,21AQ9Us0yZ89bwbk4ISVsp,0.00115,0,0.173,-21.145,1,Way Early Subtone,17,1959,0.0509,95.418
0.413,2001,4.1e-05,['Thursday'],0.4,264547,0.907,0,4pBfU4RSvH0NzjEr2OgjWn,0.000472,5,0.151,-4.956,1,Understanding in a Car Crash,51,2001,0.101,162.626
0.269,1953,0.954,"['Edward Elgar', 'Arturo Toscanini']",0.134,118240,0.207,0,0LnbdZi5nqQvQdVR2bgLbm,0.944,0,0.128,-17.176,0,"Variations on an Original Theme, Op. 36 ""Enigma Variations"": Variation V. Moderato ""R.P.A.""",0,1953,0.0416,71.875
0.647,2017,0.0744,"['Enrique Iglesias', 'Descemer Bueno', 'Zion & Lennox']",0.684,208163,0.823,0,7nKBxz47S9SD79N086fuhn,0.0,9,0.111,-3.297,0,SUBEME LA RADIO (feat. Descemer Bueno & Zion & Lennox),73,2017-02-24,0.0773,91.048
0.0369,1984,0.871,['Mannheim Steamroller'],0.136,329107,0.228,0,4yxJ1YK7XSpwKRRLIa7Wmq,0.612,0,0.0983,-15.938,1,Stille Nacht (Silent Night),35,1984,0.0396,70.63600000000002
0.246,1941,0.00688,['Local Oafs'],0.119,47276,0.988,0,7KUBJDsoEqVMamkqhGgUnS,0.0,4,0.408,-4.022,1,Pissing on a Drowning Man,0,1941-06-06,0.175,194.715
0.69,1945,0.845,"['Sergei Prokofiev', 'William Kapell', 'Antal Doráti']",0.479,46640,0.59,0,2iO5Mr5RLL4dqK4v9t9Ehh,0.846,9,0.57,-14.67,0,"Concerto No. 3 in C, Op.26: Theme and Variations: Variation II: Allegro",0,1945,0.0397,79.756
0.948,1955,0.604,"['Clifford Brown', 'Max Roach Quintet']",0.552,203973,0.69,0,4XcLH3IOkmdqFriZJW2HEU,0.0976,2,0.24,-9.203,0,If I Love Again,23,1955-01-01,0.045,128.789
0.949,1976,0.682,['Charlie Daniels'],0.674,318200,0.772,0,5ZHzqYhU1s8oNARZKNPhfX,0.0,0,0.278,-4.922,1,Uneasy Rider,28,1976,0.0435,96.1
0.607,1970,0.139,['Stephen Stills'],0.653,354467,0.54,0,0iSBeKGfZPnbEacqYFmxw6,0.5870000000000001,7,0.178,-10.115,1,Go Back Home,47,1970,0.0345,96.127
0.404,1964,0.912,['Louis Armstrong'],0.613,200067,0.2,0,2LSW1nlRZCHA6rZayezAUF,5.42e-05,2,0.0754,-12.759,1,Blueberry Hill,34,1964-10-25,0.0378,87.80799999999998
0.213,2017,0.0865,"['Ben Platt', 'Kristolyn Lloyd', 'Will Roland', 'Laura Dreyfuss', 'Original Broadway Cast of Dear Evan Hansen']",0.293,360907,0.624,0,1H7Zqkq54andtaSSnLRrfp,0.0,9,0.0874,-7.13,1,You Will Be Found,65,2017-02-03,0.0613,87.335
0.303,1953,0.938,"['The Hollywood Arist-O-Kats', 'Red Callender Sextette']",0.449,146160,0.229,0,0fZoMXOGllliXfvQXxF8db,9.78e-05,5,0.102,-10.274,1,I'll Be Home Again,0,1953-10-25,0.026,74.417
0.404,1956,0.0599,['Roy Orbison'],0.594,126500,0.947,0,75iLtFtHmL3kBFSspqdLRC,4.73e-05,11,0.177,-6.138,0,Go Go Go,21,1956-01-01,0.0454,109.344
0.6609999999999999,2017,0.447,['Sam Hunt'],0.732,165387,0.458,0,7mldq42yDuxiUNn08nvzHO,0.0,5,0.136,-7.225,1,Body Like A Back Road,74,2017-02-01,0.0311,98.938
0.7809999999999999,1928,0.994,"['Francisco Canaro', 'Charlo']",0.721,175000,0.239,0,2nIAvjU0Ww5cW2KwBkMEE1,0.423,2,0.11,-11.086,1,Canaro en Córdoba - Remasterizado,0,1928-09-24,0.389,111.289
0.769,1987,0.119,['George Strait'],0.657,188773,0.324,0,7fLTejTau0YuF9PSCOLtSs,0.0,2,0.282,-15.707,1,Ocean Front Property,49,1987-01-01,0.0289,78.334
0.162,2011,0.85,"['Mandy Moore', 'Zachary Levi']",0.231,222120,0.13,0,1yh793k8lDYfXv3DhHaIXC,1.14e-06,5,0.0832,-14.681,1,"I See the Light - From ""Tangled"" / Soundtrack Version",57,2011-10-18,0.031,87.41799999999998
0.547,1999,0.0779,['Red Hot Chili Peppers'],0.4370000000000001,215907,0.7170000000000001,0,2QOMGq8wVTZbLmh7McrvgF,0.00274,0,0.108,-4.803,1,Scar Tissue,59,1999-06-08,0.039,178.085
0.361,1935,0.974,['The Carter Family'],0.636,182933,0.312,0,0w310cgQUPbxFNtKD9yom1,0.0224,8,0.195,-11.89,1,"Single Girl, Married Girl",14,1935,0.0302,96.404
0.965,1951,0.7559999999999999,['Lefty Frizzell'],0.77,151200,0.45,0,4Rs13qjYODXfQIVJxIZX6B,7.63e-05,2,0.133,-10.322,1,If You Can Spare the Time (I Won't Miss the Money),2,1951,0.0426,107.193
0.6940000000000001,1978,0.324,['Molly Hatchet'],0.455,215733,0.5870000000000001,0,0t0zY1AHNef3daH3aIdQ44,0.00165,2,0.144,-10.875,1,Cheatin' Woman,27,1978,0.0297,78.253
0.123,1954,0.988,"['Giuseppe Verdi', 'Gabriele Santini', 'Maria Callas', 'Orchestra Sinfonica Di Torino Della Rai']",0.225,170640,0.0462,0,2eTgSOv0fwBjclwImMDZFm,0.00193,5,0.158,-19.996,1,"Verdi : La Traviata : Act 1 ""Ah, fors'è lui che l'anima"" [Violetta]",13,1954,0.0522,178.438
0.642,2007,0.194,"['Robert Plant', 'Alison Krauss']",0.7290000000000001,243480,0.513,0,4pD6dZayOsvT7B08esFWJs,0.5429999999999999,10,0.222,-9.862,0,Rich Woman,41,2007-10-23,0.0579,127.673
0.326,1954,0.871,['Louis Armstrong'],0.487,256133,0.459,0,1AzdHMArPzB6ryr5hYObYp,0.0362,3,0.805,-9.541,1,West End Blues - Live,4,1954,0.107,75.21300000000002
0.974,2008,0.6759999999999999,['Banda Sinaloense Los Recoditos'],0.67,169958,0.419,0,6uUKXjEQzx1YNuDSm38tzY,1.810000000000001e-05,8,0.119,-6.982,1,Ni El Dinero Ni Nada,44,2008-09-08,0.0612,134.247
0.221,2018,0.584,"['Martin Garrix', 'Khalid']",0.506,216420,0.693,0,3nc420PXjTdBV5TN0gCFkS,9.58e-05,0,0.0891,-7.265,0,Ocean (feat. Khalid),72,2018-06-15,0.0412,139.912
0.207,1981,0.349,['Black Flag'],0.333,230733,0.703,0,4eYKTUU5AdmbaNHoHnGUpl,0.255,2,0.278,-14.835,0,Damaged I,30,1981,0.0426,79.592
0.936,2007,0.7490000000000001,['Frank Reyes'],0.845,249720,0.693,0,2nxqeQLPNeA2FWjD17xlv5,9.5e-06,0,0.129,-3.392,1,Amor Desperdiciado,44,2007-12-18,0.0356,130.023
0.8740000000000001,1957,0.8140000000000001,['Junior Wells'],0.6509999999999999,161226,0.51,0,1EHqKdXyX3tGEZl1eHvECc,0.0169,0,0.0852,-7.669,0,Two Headed Woman,17,1957,0.0388,122.236
0.5870000000000001,1946,0.928,"['Giuseppe Verdi', 'Arturo Toscanini']",0.396,91493,0.504,0,6mJ4108ggKHUQA5y5RQpnA,0.503,8,0.165,-12.338,1,La Traviata: Si ridesta in ciel l'aurora,1,1946,0.0363,95.248
0.508,1982,0.723,['The Clash'],0.519,195840,0.228,0,4PY3mBItnv6YzN66Sq3Ci4,0.00319,0,0.108,-19.665,1,Death is a Star - Remastered,34,1982,0.0426,119.328
0.615,1997,0.222,"['Fred Hammond', 'Radical For Christ']",0.657,290960,0.841,0,3PjFx3IMERaFl02vaQfGHW,0.0,0,0.39,-8.612,1,When The Spirit Of The Lord,39,1997-03-30,0.047,113.105
0.0611,1945,0.96,['Anca Elena'],0.314,199942,0.201,0,5V3rjavEY9iHIuWIHg6KGk,0.8490000000000001,8,0.119,-18.233,1,"Regard des prophètes, des bergers et des Mages",0,1945,0.0478,76.992
0.547,1977,0.0394,['Eric Clapton'],0.517,415480,0.933,0,7BIOmTVnn9tlwT5aOZV7Ep,0.303,2,0.5760000000000001,-8.964,1,Steady Rollin' Man - Live At Hammersmith Odeon,27,1977-11-01,0.0531,93.623
0.412,1931,0.995,['Kanak Das Biswas'],0.381,182560,0.135,0,72zAZT2NuLpFou9blHMiPk,0.845,2,0.252,-15.764,1,Chaitrapabane Mamo Chittobone,0,1931-12-01,0.044,73.79899999999998
0.912,1968,0.172,['Gene Watson'],0.601,132693,0.452,0,6JFEBbKj4ptekOyZtimtwe,0.00114,4,0.103,-17.074,1,Speak Softly (You're Talking To My Heart),21,1968-01-01,0.0285,96.413
0.235,1994,0.961,"['Frank Sinatra', 'Bobby Tucker Singers']",0.219,203880,0.242,0,2a90ygVM4bOjZR0lTuWBR7,0.0801,2,0.284,-15.515999999999998,1,White Christmas (with The Bobby Tucker Singers),50,1994-11-08,0.0359,108.561
0.862,1947,0.996,['Zohrabai Ambalawali'],0.461,188080,0.222,0,5QyRZSFQWFRCLNrJMCQBnO,0.89,4,0.15,-16.906,0,Mori Bali Umaryya,0,1947-01-01,0.318,202.15
0.7090000000000001,1976,0.384,['Pussycat'],0.502,148893,0.4,0,1TGHuWWHnOlhcexGAJbc9I,0.000234,0,0.162,-11.050999999999998,1,Georgie,44,1976-01-01,0.025,96.57
0.306,2009,0.529,"[""Dead Man's Bones""]",0.413,270987,0.5589999999999999,0,14Vua5sMxKiPDcRS5pmoYW,0.0675,9,0.617,-9.044,0,My Body's a Zombie For You,45,2009-10-06,0.0622,96.752
0.8859999999999999,1993,0.7979999999999999,['Antonio Aguilar'],0.506,159335,0.28,0,0OalGM2ZDNKGGsjZjBpj24,0.0,10,0.134,-6.992999999999999,1,Despedida Con La Banda,36,1993-08-19,0.0867,183.716
0.436,1973,0.562,['Roxy Music'],0.534,411373,0.7929999999999999,0,4WOaqWNbVKI9zwbPulGSFV,0.7659999999999999,2,0.0989,-7.496,1,For Your Pleasure,28,1973-03-01,0.0704,145.47299999999996
0.6609999999999999,1927,0.91,['Jimmie Rodgers'],0.647,184253,0.675,0,3IKJXl9wqTkZBCdrJCNDgp,0.0,3,0.262,-2.985,1,My Little Lady,0,1927,0.0249,91.238
0.818,1977,0.486,['Vicente Fernández'],0.369,187027,0.55,0,1OmWfbgSr8gKPlMnMLYlnb,1.01e-06,2,0.285,-6.593999999999999,1,Se Vende Un Caballo,45,1977,0.115,170.385
0.8809999999999999,1977,0.67,['Muddy Waters'],0.542,238533,0.588,0,3KSchPNSklO5McIqRH3qYX,0.158,2,0.241,-9.268,1,I'm Your Hoochie Coochie Man,54,1977,0.0665,113.948
0.5720000000000001,2017,0.052,"['SiR', 'Masego']",0.85,240000,0.273,1,6NblUCwJXYkQlQ6LhcmSlQ,2.22e-06,7,0.104,-11.567,0,Ooh Nah Nah (feat. Masego),62,2017-01-23,0.278,116.894
0.528,1999,0.00106,['Incubus'],0.5820000000000001,200493,0.765,0,6ISuXA3UCPMtsyEUGUTAyn,0.0506,9,0.344,-6.544,1,Stellar,60,1999-10-26,0.0376,128.164
0.7140000000000001,1977,0.5720000000000001,['George Benson'],0.5489999999999999,583333,0.53,0,5uihlhYwR3rtC5ca6gbMny,0.461,0,0.34,-15.127,0,The World Is a Ghetto,41,1977,0.0387,117.166
0.5920000000000001,1985,0.00361,['Sisters of Mercy'],0.542,204187,0.96,0,7o3wwWcDjjzY4T5YJdQ7Al,0.7959999999999999,9,0.109,-10.239,0,Walk Away,38,1985-01-01,0.0446,136.403
0.581,1957,0.825,['Dean Martin'],0.82,141733,0.181,0,2kyMC2sNllo8I0eujr8STI,1.31e-05,8,0.115,-13.737,1,For You,18,1957-06-17,0.0365,122.438
0.942,1980,0.501,['Talking Heads'],0.725,282907,0.7879999999999999,0,438kAOxGJQtpEkVMom9WXJ,0.568,11,0.292,-8.312000000000001,0,Listening Wind - 2005 Remaster,45,1980-10-08,0.0837,144.418
0.974,2001,0.143,['Los Tigres Del Norte'],0.628,205560,0.471,0,7AXTS96xScRsYLzEQMaTNK,9.65e-05,4,0.0736,-8.791,1,Mi Fantasia,61,2001-01-01,0.0436,208.125
0.7120000000000001,1981,0.133,['Depeche Mode'],0.665,225760,0.878,0,3AxeQ3sbQtOHu7WzIysAai,0.397,7,0.0827,-7.94,1,New Life - 2006 Remaster,40,1981-11-02,0.0435,158.127
0.627,1925,0.992,['Marguerite Deval'],0.469,179067,0.305,0,2aNIUgf8gshzUpIyXfnLE6,5.25e-05,9,0.355,-15.285,0,Si J'avais Été Un Homme,0,1925,0.0779,68.84899999999999
0.333,1940,0.992,['Santosh Sengupta'],0.466,186080,0.0881,0,3hFNKmfgV7Px2EGSjeHJRc,0.918,6,0.117,-20.803,0,Ami Chini Go Chini Tomare,0,1940-12-01,0.0352,92.603
0.382,1949,0.807,['Group of Wadamiri'],0.581,184040,0.257,0,0kY8QG6RqgiVTgPhN6nVUe,0.547,1,0.588,-19.916,1,Wadamiri,0,1949-01-01,0.555,136.489
0.163,1974,0.782,['Richard & Linda Thompson'],0.586,237253,0.211,0,2tzOYRTumJ4Xll3oF5j5KJ,0.38,0,0.115,-15.764,0,The End Of The Rainbow,20,1974,0.0335,122.553
0.354,1958,0.902,['Johnny Mathis'],0.205,147720,0.334,0,5aevDTsCqNLvxBMunqRRMN,0.000346,5,0.133,-10.765,1,The Twelfth Of Never,46,1958-03-17,0.0343,171.317
0.501,1990,0.358,['Joaquín Sabina'],0.352,301040,0.5379999999999999,0,1iRf1TGSCLaxU7O7iBLiuV,0.0,7,0.133,-10.816,0,Con la Frente Marchita,53,1990-05-07,0.116,169.90200000000004
0.635,1938,0.982,['Benny Goodman'],0.649,16640,0.384,0,26AUxgMYVZkahwZsxnpuWs,0.000332,1,0.129,-21.278,1,Swingtime In the Rockies - Live,0,1938,0.953,156.661
0.265,1942,0.97,['Charlie Chaplin'],0.239,321841,0.305,0,6WsEWmaYHvmEhOo4E3uTnY,0.316,8,0.106,-10.547,1,Dance of the Rolls / Auld Lang Syne,0,1942,0.0547,59.705
0.607,1929,0.219,['Эрнест Хемингуэй'],0.635,293674,0.248,1,4Fe4yPoc8mBwiszShBo7yw,0.0,1,0.171,-20.9,1,Часть 43.3 & Часть 44.1 - Прощай оружие,0,1929,0.909,81.071
0.583,1928,0.989,['Paul Whiteman'],0.217,165027,0.14,0,2N9lxoIB7ypwrBByJgTGm3,0.0149,5,0.314,-18.774,1,In the Evening,0,1928,0.0418,210.516
0.628,2019,0.184,"['Cordae', 'Anderson .Paak']",0.611,175828,0.7140000000000001,1,5lw8Mgb4LyhriPIC86gV6e,0.0,9,0.145,-4.6960000000000015,0,RNP (feat. Anderson .Paak),72,2019-07-26,0.856,196.043
0.355,1935,0.705,"['Sinclair Lewis', 'Frank Arnold']",0.621,330228,0.188,0,32vZsRd5AYpQvRbgJV6tDp,5.94e-06,2,0.182,-20.018,1,"Das ist bei uns nicht möglich, Kapitel 143",0,1935,0.966,80.525
0.505,1941,0.895,['Moti Bai'],0.379,217448,0.467,0,7uqP4yD0iiqYYdonTHInJO,0.146,5,0.302,-8.203,1,Sitam Par Sitam,0,1941-12-31,0.0596,125.026
0.327,2007,0.903,['Mike Birbiglia'],0.565,130507,0.782,0,6u7RlsDrd7TJZxXnHueuNx,0.0,2,0.94,-8.686,1,Like Fun,40,2007-09-25,0.92,107.715
0.937,1930,0.992,"['Francisco Canaro', 'Charlo']",0.701,179507,0.266,0,4BwqVJLcYAuTrepQyyLjml,0.415,3,0.24,-14.107,1,La Traicionera - Remasterizado,0,1930-11-12,0.152,114.907
0.757,1990,0.711,['Ray Conniff'],0.5579999999999999,143827,0.561,0,1zBvGZCT39ODsUBshTZKAm,0.0,8,0.363,-11.08,1,Here Comes Santa Claus,39,1990-10-06,0.0288,91.731
0.6920000000000001,1924,0.996,['Francisco Canaro'],0.463,154653,0.24,0,0P50B0DOwk4Y7k3ERvlq5b,0.906,0,0.225,-16.523,1,Día de Lluvia - Remasterizado,0,1924-07-11,0.127,138.878
0.652,2001,0.0632,['Los Acosta'],0.635,203732,0.765,0,4qjYSTTvx1wMuvdKY5A2yX,2.29e-05,9,0.376,-9.218,0,Caprichos de mujer,45,2001-11-16,0.035,102.488
0.648,2019,0.304,['Melanie Martinez'],0.535,215973,0.746,1,7po7c8LzxTZ0ybU41qT5gD,0.0,4,0.359,-5.644,0,Show & Tell,70,2019-09-06,0.275,109.994
0.78,1987,0.304,"['Sérgio Mendes', 'Joe Pizullo']",0.84,242707,0.503,0,5t8YfppCGP89RcJrjs4Ybj,2.7399999999999995e-05,9,0.0683,-13.005999999999998,1,Alibis,35,1987-01-01,0.03,107.149
0.202,1956,0.932,['Thelonious Monk'],0.539,351733,0.147,0,6JmJPms6dsHONi6JBkMHgT,0.855,8,0.206,-17.206,1,Tea For Two,20,1956,0.0503,113.784
0.708,1947,0.994,['Shamshad Begum'],0.556,202696,0.315,0,25UuSNDDtU1hVzRYysM0MK,0.813,5,0.216,-9.348,0,O Door Janewale,0,1947-01-01,0.0378,88.74600000000002
0.31,1964,0.978,['Doc Watson'],0.531,169000,0.0134,0,7giVnCZScUsYYseywZt92J,0.0,9,0.114,-21.313,1,Talk About Suffering,22,1964,0.0537,63.963
0.34,1961,0.256,['Steve Lawrence'],0.309,170333,0.304,0,1Xkeatmd98sLuPgX33w5I4,0.0104,5,0.373,-13.044,1,You Don't Know,10,1961-01-01,0.03,87.571
0.184,1982,0.273,['Robert Plant'],0.342,451853,0.764,0,7BFqhGcxmg1IA7QDp5NWxk,2.53e-05,4,0.8440000000000001,-5.994,0,"Like I've Never Been Gone - Live in Houston, Texas, 1983",27,1982-06-28,0.0399,140.202
0.341,1929,0.848,['Louis Armstrong'],0.5479999999999999,284840,0.0708,0,76hp4aC6NUuGRWZz7eWM7n,0.0,1,0.481,-19.893,1,Rockin' Chair - Live,10,1929,0.115,132.567
0.8340000000000001,1959,0.5379999999999999,['Hank Thompson'],0.589,134627,0.809,0,1XxchX97HI5ut3nM5kuwDZ,0.0,2,0.345,-4.838,1,I'll Be A Bachelor 'Till I Die,9,1959-01-01,0.0448,84.911
0.8909999999999999,1935,0.977,['Carmen Miranda'],0.622,172800,0.386,0,28acABvb6WOz4opscfb72y,0.135,6,0.128,-15.897,1,Se Gostares De Batuque,1,1935,0.232,113.207
0.292,1949,0.961,"['Paul Hindemith', 'Isaac Stern']",0.412,141227,0.211,0,4RoHsNE4NjuDSJ6Aa847he,0.00036,5,0.0538,-12.269,1,Sonata for Violin & Piano in C Major: I. Lebhaft,0,1949,0.0362,116.388
0.899,1994,0.623,['Chalino Sanchez'],0.433,191000,0.542,0,7bQWdJkRRX3FIflOR5B2tg,0.0,10,0.0849,-8.333,1,Ramiro Sierra,38,1994-07-05,0.0565,187.574
0.0711,2017,0.00227,"['The Belonging Co', 'Lauren Daigle']",0.424,486945,0.583,0,3QgqMVZdqHdY8e7r7IUBww,0.0,9,0.115,-6.864,1,Peace Be Still - Live,62,2017-09-08,0.0285,144.977
0.633,1982,0.000692,['Bad Brains'],0.0936,132787,0.7190000000000001,1,0YnP5BtP6lTwQV8gLOzaov,0.815,9,0.096,-12.042,0,Banned in D.C.,54,1982,0.0397,77.999
0.763,1972,0.69,['The Rolling Stones'],0.374,179000,0.787,0,3u28KPrRmJiNC39Fm3tZVe,0.831,2,0.203,-7.053999999999999,1,Shake Your Hips,43,1972-05-12,0.0617,180.496
0.853,1952,0.986,['M. K. Thyagaraja Bhagavathar'],0.583,194760,0.442,0,2ecAplNF51tDZ5UZ1M7qMM,0.279,5,0.412,-8.068,0,Aaranangai,0,1952-12-01,0.0555,108.844
0.39,1958,0.984,"['Alexander Borodin', 'George Szell', 'Cleveland Orchestra']",0.521,74840,0.274,0,0EBiokdDsfsZ46KJSAlJGQ,0.928,10,0.293,-13.284,1,Polovetsian Dances from Prince Igor: Presto II,14,1958,0.0353,110.558
0.273,1960,0.728,['Julie London'],0.66,148907,0.18,0,4jY01ZXRMihUnWbIxok7cF,0.0,5,0.132,-12.794,1,Sentimental Journey,24,1960-04-01,0.0973,115.593
0.953,1968,0.6679999999999999,['The Archies'],0.78,163716,0.524,0,6l5D1WC6kR5cxaUOEyCGvs,6.47e-05,2,0.293,-12.072,1,"Sugar, Sugar",51,1968-01-15,0.0321,124.181
0.471,1998,0.0628,['Godsmack'],0.23,123027,0.733,0,2E6XoYAQTaZkq6no8L4kOf,0.161,9,0.8270000000000001,-12.879,1,Someone In London,35,1998-01-01,0.156,144.441
0.436,1989,0.0532,['Faith No More'],0.5379999999999999,231427,0.927,0,6vDvRuBz5DUzcYKNn5yw2q,0.111,11,0.0698,-11.68,0,Underwater Love,36,1989,0.0564,104.349
0.193,1959,0.946,['Ella Fitzgerald'],0.297,229227,0.173,0,4Cv9fuzV5QAdnrow3YIuJf,7.04e-05,10,0.249,-16.752,1,How Long Has This Been Going On?,17,1959-01-01,0.0349,58.469
0.436,2008,0.7709999999999999,['John Mayer'],0.315,263573,0.296,0,4LloVtxNZpeh7q7xdi1DQc,0.0,5,0.7020000000000001,-13.262,1,"Free Fallin' - Live at the Nokia Theatre, Los Angeles, CA - December 2007",74,2008,0.0317,172.638
0.163,1973,0.445,['Robin Trower'],0.369,383000,0.27,0,2EEFeBNcMoKNWW5rEg2fLJ,0.172,11,0.11,-15.66,0,Daydream,34,1973-01-01,0.0346,110.812
0.122,1954,0.969,['Jackie Gleason'],0.111,210160,0.262,0,33gIwTkh02lpJpQBmtLb4M,0.8959999999999999,10,0.439,-10.752,1,If I Had You,3,1954-01-18,0.0339,75.38600000000002
0.58,1961,0.991,['The Ventures'],0.597,188093,0.123,0,0VponFnycLy2tNiDJlwYHK,0.908,2,0.108,-22.484,1,Yellow Bird,7,1961-01-01,0.0535,105.823
0.758,1987,0.208,['The Neville Brothers'],0.64,239693,0.322,0,3utIHSaIsdYu6JboJUOJIC,0.0,10,0.0887,-15.985,1,Drift Away,34,1987-01-01,0.0561,78.075
0.228,1984,0.693,['Ray Lynch'],0.199,331200,0.179,0,7plFFD3sGVQkvTqB58ERdy,0.37,1,0.156,-17.695,1,Pastorale / Ray Lynch,27,1984,0.0368,92.101
0.241,1972,0.924,['Neil Sedaka'],0.232,304960,0.319,0,0kIeVXUV6vw8upJE0w56SO,0.00271,3,0.159,-10.647,1,Solitaire,48,1972-11-01,0.0381,64.656
0.346,1927,0.994,['Tito Schipa'],0.529,149667,0.152,0,1Exdul3YDcU339VRDaj4hH,3.74e-05,5,0.12,-13.19,1,Sincerita',0,1927,0.0461,127.888
0.536,1965,0.73,['Donovan'],0.746,89200,0.256,0,24GtZuzAxW915Z7h329Eo0,0.0,7,0.0974,-12.249,1,Car Car (Riding In My Car),20,1965-05-14,0.0351,106.229
0.649,1940,0.748,['Эрнест Хемингуэй'],0.72,111700,0.138,1,2V5cp7G6IBoBCQCXmCT8OZ,0.0,11,0.308,-19.324,0,Часть 148.2 - По ком звонит колокол,0,1940,0.964,78.753
0.7709999999999999,1975,0.076,['Cast'],0.612,250985,0.841,0,5aQ7o2lot4NiKDC60anRi5,0.7879999999999999,2,0.0522,-11.261,1,The Time Warp (Music - 1 - Background Track U Mix),40,1975-01-10,0.0608,89.935
0.0859,2012,0.0381,"['Jesus Culture', 'Chris Quilala']",0.16,315253,0.563,0,0WFaQNCdmyONO7GIWL8mDZ,0.00297,5,0.147,-7.771,1,Set A Fire - Live,53,2012-11-20,0.0492,139.623
0.174,2016,0.502,['Reik'],0.619,204173,0.452,0,0lPXFrKyl8HkdQ2E6NmNja,0.0,9,0.122,-5.449,1,Ya Me Enteré,76,2016-06-17,0.028,131.981
0.0379,1941,0.98,"['César Franck', 'Pierre Monteux']",0.174,619920,0.0957,0,1aBPp34vmkF3evIrlrZmHd,0.807,6,0.0883,-18.672,1,"Symphony in D Minor, FWV 48: II. Allegretto",0,1941,0.0421,94.488
0.506,1948,0.963,['Sunder Singh'],0.509,166315,0.206,0,38DZ1xcjl4EqSDLu3opIdS,0.0,0,0.387,-10.743,1,Mere Dil Ke Bhanwre,0,1948-12-31,0.221,80.67399999999998
0.193,1982,0.311,['Cocteau Twins'],0.487,272093,0.939,0,5xVlhz9IXFsj64d0JzwGe1,0.443,0,0.385,-7.037000000000001,1,Garlands,34,1982-09-01,0.0877,105.353
0.145,1951,0.992,"['Giuseppe Verdi', 'Fernando Previtali', 'Caterina Mancini', 'Ezio Achilli', 'Giacomo Vaghi', 'Gino Penno', 'Orchestra Sinfonica di Roma della RAI']",0.287,397240,0.198,0,1fMpqfp6SsY0W0aH4m2WbW,0.0202,7,0.153,-14.408,1,"Verdi : Ernani : Part 2: L'ospite ""Tu perfida..."" [Ernani, Elvira, Silva, Jago]",0,1951,0.102,78.176
0.217,1941,0.992,"['Frédéric Chopin', 'Claudio Arrau']",0.231,36667,0.262,0,0VPIRWFCiuAYx1NEGz1Vwl,0.83,2,0.112,-21.228,1,"24 Préludes, Op. 28: Prélude No. 5 in D Major",0,1941,0.049,125.377
0.816,1967,0.232,"['Stone Poneys', 'Linda Ronstadt']",0.5820000000000001,142440,0.288,0,6Q9wIy1DPYSoR4UtlIWzzx,0.0,0,0.273,-17.012999999999998,1,Sweet Summer Blue And Gold,20,1967-01-30,0.026,97.795
0.966,2012,0.0134,['Love and Theft'],0.6559999999999999,186627,0.696,0,63w0QA1wiV7QhF9jeiHETF,0.0,8,0.0753,-5.9170000000000025,1,Angel Eyes,60,2012-07-24,0.0261,108.015
0.501,2018,0.317,['Speed Gang'],0.73,258586,0.468,1,5LUUJL8EfdmBWNS66wD7B5,0.0,0,0.384,-6.59,1,Hit tha Roof,64,2018-04-04,0.0489,94.026
0.541,1935,0.963,['Jean Moscopol'],0.454,192000,0.229,0,2JXyN6c59FWB7enn7p8W4i,0.00331,2,0.103,-13.552,1,Aşteaptă-mă,0,1935-01-01,0.0348,108.96
0.812,2010,0.155,['Randy Houser'],0.627,188000,0.792,0,372rbkxOwppdwGBF0wDXow,0.0628,6,0.102,-4.419,1,Whistlin' Dixie,51,2010-01-01,0.0477,159.04399999999995
0.406,2000,0.198,['R. Kelly'],0.769,233573,0.396,0,3wjj09sElYnKNdlNXsQp9R,0.0,7,0.124,-7.507999999999999,0,One Me,37,2000-11-07,0.0395,128.185
0.7879999999999999,1978,0.156,['Tom Petty and the Heartbreakers'],0.746,204800,0.645,0,3nXSn2LnrJaGDtgVupejSC,0.00422,6,0.223,-6.153,0,Restless,22,1978-05-02,0.0447,102.601
0.929,1985,0.0986,['Howard Jones'],0.6609999999999999,221227,0.925,0,7j7LeOIVvfa3FB8m83unIU,0.000398,7,0.0672,-6.898,1,Life In One Day,40,1985,0.0453,100.961
0.274,1956,0.889,['Shelly Manne & His Friends'],0.597,338773,0.0575,0,5kvgi3kVbX8AQ8kjpgEyuv,0.7040000000000001,10,0.078,-25.967,1,On The Street Where You Live - Instrumental,8,1956-08-17,0.0522,116.751
0.884,1953,0.4970000000000001,['Unspecified'],0.31,175413,0.764,0,1ZhSKUZoemAh7uzuYoWIwr,0.000958,7,0.28,-10.685,1,Bach: Great Prelude in G Major,0,1953-01-01,0.0307,179.61700000000005
0.984,1961,0.7490000000000001,"['La Sonora Matancera', 'Celia Cruz']",0.603,142947,0.5770000000000001,0,7nl4tk2LHb11EjPcc7da56,4.26e-06,0,0.0793,-5.292999999999998,1,Bachata En Navidad,10,1961-12-31,0.0406,109.845
0.647,1966,0.139,['The Beach Boys'],0.626,200333,0.541,0,26zyKIO2g5fw874zvmUh16,0.00959,10,0.181,-12.199000000000002,1,I Know There's An Answer - Instrumental Stereo Mix,19,1966-06-16,0.0296,115.47
